,Vaccinated_Idxs,Fatality_Rate_Abs,Fatality_Rate_Rel,Age_Gini_Abs,Age_Gini_Rel,Income_Gini_Abs,Income_Gini_Rel,Occupation_Gini_Abs,Occupation_Gini_Rel,Minority_Gini_Abs,Minority_Gini_Rel
0,"[35, 53, 134, 138, 144, 156, 160, 165, 210, 238, 245, 256, 257, 274, 276, 282, 425, 575, 595, 603, 671, 839, 1057, 1059, 1060, 1111, 1232, 1237, 1512, 1519, 1525, 1543, 1562, 1582, 1792, 1800, 2336, 2337, 2362, 2735, 2882, 2930, 2931]",0.000041,-0.016908,0.294176,0.015637,0.254679,-0.044730,0.092352,0.070847,0.197517,-0.025530
1,"[35, 48, 53, 134, 138, 144, 156, 160, 165, 210, 238, 242, 245, 256, 257, 261, 274, 276, 282, 425, 575, 595, 603, 671, 1057, 1059, 1060, 1111, 1231, 1232, 1237, 1512, 1519, 1525, 1543, 1562, 1582, 1792, 1800, 2336, 2337, 2362, 2735, 2882, 2930, 2931]",0.000040,-0.022544,0.295107,0.018851,0.258188,-0.031569,0.104638,0.213303,0.204371,0.008286
2,"[48, 53, 138, 156, 165, 210, 238, 242, 245, 256, 261, 274, 276, 282, 425, 575, 595, 603, 671, 839, 1018, 1057, 1059, 1060, 1111, 1231, 1232, 1237, 1512, 1519, 1525, 1543, 1562, 1792, 1800, 2336, 2337, 2362, 2735, 2882, 2930, 2931]",0.000041,-0.004267,0.307522,0.061714,0.254655,-0.044821,0.092176,0.068805,0.201980,-0.003511
3,"[35, 48, 53, 134, 138, 144, 156, 160, 165, 238, 242, 245, 261, 274, 282, 425, 575, 595, 671, 839, 1018, 1057, 1059, 1060, 1111, 1231, 1232, 1237, 1512, 1519, 1525, 1543, 1562, 1582, 1800, 2336, 2337, 2362, 2735, 2882, 2930, 2931]",0.000041,-0.004509,0.303108,0.046473,0.257526,-0.034052,0.098293,0.139731,0.206713,0.019839
4,"[42, 46, 52, 141, 147, 170, 173, 191, 192, 205, 207, 212, 236, 247, 248, 252, 260, 270, 272, 273, 285, 301, 574, 577, 580, 632, 637, 643, 648, 670, 674, 676, 1078, 1081, 1188, 1228, 1499, 1500, 1515, 1520, 1544, 1563, 1569, 1570, 1576, 1580, 1684, 1969, 2053, 2065, 2066, 2067, 2068, 2213, 2257, 2432, 2775, 2781, 2790]",0.000039,-0.051369,0.306813,0.059267,0.252873,-0.051504,0.095894,0.111913,0.202260,-0.002128
5,"[37, 42, 46, 52, 145, 147, 159, 166, 170, 173, 191, 192, 198, 200, 205, 207, 212, 214, 235, 236, 248, 252, 255, 260, 270, 272, 273, 285, 301, 574, 577, 579, 580, 593, 632, 637, 641, 643, 648, 676, 1037, 1081, 1188, 1228, 1499, 1515, 1520, 1544, 1553, 1563, 1569, 1580, 1684, 1969, 2053, 2065, 2066, 2067, 2068, 2432, 2775, 2781]",0.000039,-0.064493,0.321251,0.109112,0.253388,-0.049574,0.099118,0.149296,0.201195,-0.007384
6,"[37, 46, 141, 145, 159, 166, 170, 192, 193, 198, 205, 207, 212, 214, 235, 236, 247, 252, 255, 260, 266, 270, 272, 273, 275, 285, 301, 574, 580, 593, 632, 641, 643, 648, 674, 676, 1058, 1078, 1188, 1499, 1500, 1515, 1518, 1520, 1544, 1553, 1563, 1570, 1580, 1684, 1969, 2053, 2065, 2066, 2067, 2068, 2213, 2432, 2781, 2790]",0.000039,-0.047021,0.301370,0.040473,0.254416,-0.045716,0.104485,0.211529,0.202428,-0.001301
7,"[42, 46, 145, 147, 166, 170, 173, 191, 192, 193, 198, 200, 205, 207, 212, 235, 236, 247, 248, 252, 255, 260, 270, 272, 273, 275, 285, 301, 574, 580, 593, 637, 641, 648, 670, 1037, 1058, 1078, 1081, 1188, 1228, 1499, 1500, 1515, 1520, 1544, 1553, 1563, 1576, 1580, 1684, 2053, 2065, 2067, 2068, 2257, 2775, 2781, 2790]",0.000040,-0.041465,0.314413,0.085503,0.254393,-0.045802,0.094598,0.096890,0.195328,-0.036331
8,"[41, 219, 311, 347, 348, 352, 353, 354, 355, 356, 357, 365, 378, 379, 380, 401, 421, 423, 467, 877, 974, 1000, 1010, 1013, 1038, 1040, 1048, 1052, 1120, 1148, 1181, 1623, 1767, 1785, 1793, 1794, 1795, 1857, 1859, 1976, 2252, 2274, 2372, 2737, 2878, 2881, 2889, 2903, 2918, 2939]",0.000040,-0.020290,0.302430,0.044135,0.264209,-0.008983,0.108363,0.256500,0.210518,0.038615
