,Vaccinated_Idxs,Fatality_Rate_Abs,Fatality_Rate_Rel,Age_Gini_Abs,Age_Gini_Rel,Income_Gini_Abs,Income_Gini_Rel,Occupation_Gini_Abs,Occupation_Gini_Rel,Minority_Gini_Abs,Minority_Gini_Rel
10,"[302, 468, 487, 569, 793, 809, 819, 863, 864, 868, 954, 959, 969, 1002, 1004, 1010, 1053, 1137, 1265, 1354, 1366, 1368, 1369, 1372, 1390, 1392, 1428, 1478, 1544, 1554, 1565, 1573, 1574, 1704, 1863, 1870, 1871, 1880, 1907, 2048, 2051, 2052, 2053, 2059, 2064, 2071, 2089, 2132, 2167, 2173, 2212, 2348, 2364, 2381, 2462, 2474, 2493, 2517, 2530, 2560, 2649, 2653, 2654, 2712]",0.000041,-0.006893,0.322682,0.018844,0.068411,-0.078168,0.126945,-0.027037,0.108675,-0.003962
11,"[302, 468, 487, 569, 793, 809, 819, 863, 864, 868, 954, 959, 969, 1002, 1004, 1010, 1053, 1137, 1265, 1354, 1366, 1368, 1369, 1372, 1390, 1392, 1428, 1478, 1544, 1554, 1565, 1573, 1574, 1704, 1863, 1870, 1871, 1880, 1907, 2048, 2051, 2052, 2053, 2059, 2064, 2071, 2089, 2132, 2167, 2173, 2212, 2348, 2364, 2381, 2462, 2474, 2493, 2517, 2530, 2560, 2649, 2653, 2654, 2712]",0.000042,0.013508,0.323642,0.021877,0.070392,-0.051480,0.118738,-0.089936,0.124593,0.141928
12,"[302, 468, 487, 569, 793, 809, 819, 863, 864, 868, 954, 959, 969, 1002, 1004, 1010, 1053, 1137, 1265, 1354, 1366, 1368, 1369, 1372, 1390, 1392, 1428, 1478, 1544, 1554, 1565, 1573, 1574, 1704, 1863, 1870, 1871, 1880, 1907, 2048, 2051, 2052, 2053, 2059, 2064, 2071, 2089, 2132, 2167, 2173, 2212, 2348, 2364, 2381, 2462, 2474, 2493, 2517, 2530, 2560, 2649, 2653, 2654, 2712]",0.000041,-0.011173,0.319701,0.009432,0.066492,-0.104030,0.117508,-0.099366,0.121589,0.114392
13,"[302, 468, 487, 569, 793, 809, 819, 863, 864, 868, 954, 959, 969, 1002, 1004, 1010, 1053, 1137, 1265, 1354, 1366, 1368, 1369, 1372, 1390, 1392, 1428, 1478, 1544, 1554, 1565, 1573, 1574, 1704, 1863, 1870, 1871, 1880, 1907, 2048, 2051, 2052, 2053, 2059, 2064, 2071, 2089, 2132, 2167, 2173, 2212, 2348, 2364, 2381, 2462, 2474, 2493, 2517, 2530, 2560, 2649, 2653, 2654, 2712]",0.000041,-0.004113,0.322162,0.017204,0.059657,-0.196127,0.125769,-0.036047,0.121667,0.115111
14,"[302, 468, 487, 569, 793, 809, 819, 863, 864, 868, 954, 959, 969, 1002, 1004, 1010, 1053, 1137, 1265, 1354, 1366, 1368, 1369, 1372, 1390, 1392, 1428, 1478, 1544, 1554, 1565, 1573, 1574, 1704, 1863, 1870, 1871, 1880, 1907, 2048, 2051, 2052, 2053, 2059, 2064, 2071, 2089, 2132, 2167, 2173, 2212, 2348, 2364, 2381, 2462, 2474, 2493, 2517, 2530, 2560, 2649, 2653, 2654, 2712]",0.000041,-0.018621,0.326075,0.029558,0.060697,-0.182112,0.124420,-0.046385,0.123008,0.127397
15,"[196, 203, 212, 314, 480, 537, 578, 734, 762, 777, 790, 814, 820, 843, 849, 851, 952, 955, 958, 961, 963, 968, 973, 979, 1003, 1013, 1015, 1071, 1240, 1244, 1323, 1365, 1384, 1408, 1424, 1547, 1563, 1600, 1828, 1855, 1857, 1860, 1876, 1882, 1911, 1925, 2031, 2032, 2041, 2045, 2058, 2066, 2073, 2095, 2135, 2196, 2207, 2217, 2343, 2390, 2395, 2416, 2470, 2475, 2514, 2549, 2581, 2643, 2646, 2657, 2667, 2677, 2926, 2947, 3095, 3097, 3326]",0.000041,-0.015064,0.317942,0.003879,0.072603,-0.021686,0.110650,-0.151928,0.123848,0.135103
16,"[193, 196, 203, 314, 480, 537, 578, 725, 734, 790, 806, 814, 820, 843, 846, 851, 870, 929, 933, 955, 958, 961, 963, 968, 973, 1003, 1013, 1071, 1244, 1333, 1424, 1600, 1661, 1828, 1856, 1857, 1859, 1861, 1866, 1868, 1869, 1876, 1911, 2041, 2042, 2058, 2067, 2092, 2095, 2098, 2102, 2135, 2165, 2206, 2207, 2217, 2343, 2380, 2395, 2416, 2472, 2475, 2513, 2514, 2520, 2646, 2667, 2677, 2678, 2765, 2947, 3097, 3107, 3120]",0.000040,-0.027571,0.315612,-0.003479,0.068018,-0.083467,0.111559,-0.144957,0.117048,0.072778
17,"[193, 196, 203, 314, 537, 578, 725, 762, 777, 790, 806, 808, 843, 846, 849, 851, 929, 930, 933, 963, 979, 1003, 1013, 1049, 1071, 1240, 1262, 1323, 1333, 1365, 1408, 1531, 1564, 1600, 1661, 1855, 1859, 1868, 1869, 1876, 1882, 1911, 1937, 2031, 2032, 2041, 2045, 2058, 2066, 2067, 2098, 2128, 2135, 2136, 2165, 2211, 2217, 2343, 2380, 2413, 2470, 2475, 2513, 2520, 2549, 2643, 2646, 2657, 2667, 2677, 2678, 2926, 2947, 3097, 3107, 3111, 3120, 3326]",0.000040,-0.019344,0.328440,0.037025,0.064611,-0.129383,0.130668,0.001498,0.126441,0.158861
18,"[193, 196, 203, 314, 480, 725, 734, 777, 806, 808, 814, 820, 843, 846, 849, 851, 930, 933, 952, 958, 961, 963, 968, 973, 979, 1003, 1013, 1015, 1049, 1071, 1240, 1244, 1262, 1263, 1323, 1408, 1424, 1531, 1563, 1564, 1600, 1856, 1859, 1861, 1911, 1925, 1937, 2031, 2032, 2040, 2042, 2045, 2067, 2102, 2128, 2196, 2206, 2211, 2380, 2390, 2413, 2470, 2475, 2513, 2514, 2520, 2549, 2643, 2657, 2658, 2667, 2677, 2678, 2926, 2947, 3095, 3111, 3120, 3326]",0.000041,-0.003335,0.318483,0.005587,0.071096,-0.041990,0.121202,-0.071051,0.109745,0.005841
19,"[196, 203, 212, 314, 537, 725, 734, 762, 806, 808, 846, 851, 929, 930, 933, 952, 955, 963, 1049, 1071, 1262, 1263, 1323, 1365, 1384, 1408, 1424, 1531, 1547, 1563, 1564, 1661, 1828, 1855, 1856, 1857, 1859, 1860, 1861, 1866, 1868, 1869, 1882, 1925, 1937, 2031, 2032, 2040, 2042, 2045, 2058, 2098, 2196, 2206, 2211, 2217, 2343, 2380, 2390, 2395, 2413, 2470, 2472, 2513, 2520, 2549, 2581, 2657, 2667, 2677, 2678, 3095, 3097, 3107, 3111, 3120, 3326]",0.000041,-0.004780,0.322042,0.016823,0.064934,-0.125023,0.124211,-0.047989,0.130260,0.193867
