id,feet,median
sg:5bcf78922c5f4a7d977c7955cd60afa0,2347,6.5
sg:7ee0cb4d66cc42bd84d6236d7a20dbd7,2698,68.5
sg:d410b400a93e4522a46db8f125b4bacc,2779,10.0
sg:178d90a7b116458fa1d55ca7d27361e5,2356,93.0
sg:9401bc253aef4e31ad992f77594a0b21,2926,73.5
sg:09a157ec71d74ed188c217313345cc4b,29798,17.0
sg:a8cc557c089a4950a8842c817cbf947f,2566,481.0
sg:e80a4aa3b6134d158b51c96617712553,2231,20.0
sg:962fc6bdebeb475eaf9ce804678c3119,799,16.0
sg:7d5d51f6d6f44f5bae8399c0700d3212,22511,74.0
sg:3e2e0e3da8e14fe1b107333894016a60,1890,83.0
sg:08d781139dbf4550beba5175c09d64c5,1538,12.0
sg:25ff453e034a446da4e9a8633960bf23,2814,79.0
sg:0f88e70a4b0f498298eed487212c5aa0,2341,12.0
sg:e4876b4a7e2e456aafe68f3308c7f654,2315,65.0
sg:931f5fb14671461282e4e755e980fc71,2016,14.0
sg:6d2ba398eef346dab8cd135f0df97b5b,1693,22.0
sg:2c3dcd23ffe74406b63bac88c21188a6,4264,10.0
sg:2057cdfa386641e7ae9e91c0c4b13c6a,1536,14.5
sg:366c119889c0453cb0f7d04606d02418,12432,44.0
sg:ca7c2ac9897145af91f2a5f48f95d16c,2234,25.0
sg:d5714ff904ff4819819ad0b25c2f33eb,22000,36.0
sg:467c02c2d99d489688e0cc4a4300dacf,77084,10.0
sg:e01dc7c8ea534e9399faf6778a8139af,4957,61.0
sg:04d889ce76214d718bc4714c5ff1f37a,10346,64.0
sg:b885e33bd4ed444fa1a666199612b4ba,3133,23.5
sg:b6cf7cf6ec1c4a79a3767333d8c5e37e,5318,10.5
sg:011076676d2a4e1c95fd2fccd9b7163a,2535,21.0
sg:1827d1235e834eac914d90ce9022a530,22532,19.0
sg:410107809a9642b78e8cf6095d38b720,5479,15.5
sg:0ecb485c38154859a663418e109a6058,48618,60.0
sg:33821d9a07924605ac2a1c269860e8e5,1686,61.0
sg:18d9f7224a5842398ef1acd1c90d1249,8878,41.0
sg:faf252d3869c4984bc350bcc292ce290,1663,69.0
sg:b1407aec7b764ffca79a66a197a32bfd,1450,13.0
sg:1d766bf124f04cec90558103aace4f40,2239,19.0
sg:1b03f2c5b1f241118a24b7bc28c24c2d,6791,16.0
sg:50303f1d624449b08674db47c0b8cc3f,14188,21.5
sg:7ec6b1cecc1745bda79f899a6380161f,2224,21.5
sg:5b2f912d31d543ad87a2bb51e28a2a33,19581,52.5
sg:422313b233ad4178aeadc2f24d124621,2684,49.0
sg:a68132cf2949400484366a4db36d6cde,1548,12.5
sg:98a338db9fdc4099835df210b2dde78e,1222,17.0
sg:8994264f44044605ace2b74745e9d0a5,84622,27.0
sg:7f50d26f741b4358a2d37431d434c7d0,3803,32.5
sg:ed24c340536c4ce282e32890ead054cf,124009,17.0
sg:07e3fceb3d934963b8f32247c8d0b823,8003,524.0
sg:fc59d50e725b40b7be7ee32187d1cf7e,15199,9.5
sg:ae6dc3ce4f8b4227bcc784bbc2a51e47,5650,38.0
sg:249cf29694b145488a95fce19846ffb5,8582,24.0
sg:72cbcfbb379c4c89b28e6c168cba7a6e,6531,17.0
sg:81b44a664380422087a308b53fe89862,1742,84.0
sg:17a6e3467d3244e5bb2bb5f9b39c6e56,75148,21.5
sg:ddbf903a57d94d6d94607f9908a98063,4860,8.5
sg:e13ee1592c2b4218a5f5f407ffac2e35,4469,31.0
sg:942a1a2cd6fd421f8b2c3ace0d2a1e4d,6276,279.0
sg:199c099345684acbab500cdab186e4ea,824,13.0
sg:65d0872a737a44ac813de01dbf6eb6c7,206325,9.0
sg:059c7ff33f774bf9b6b612e0fbeaff30,1147,28.0
sg:7d93ee71a95e426c82bf2a381cb896d4,1385,47.5
sg:1b53de1dc6004418ba85169c05e374f8,25295,111.0
sg:09e5d79d85c24e2a8868f407212cd60d,8433,10.0
sg:951de117ce174fe6a810faa2c8a35f40,20339,10.0
sg:41509c80cf90405b8803de15c378d39a,5695,11.0
sg:b58173f35f024e6689a4ae8f460875e1,10531,19.0
sg:2759a646288941519ad6d52ef86dc097,8678,15.0
sg:e83c9539540e4594b2200a36f1a4f0b7,6137,76.0
sg:82d09449fe054c60ac1ececb4bcec5f3,1031,20.0
sg:e3c49f8d97ec4ca3900f4edf025f70cc,29792,41.0
sg:d281b89be25149d2abdc70486c5b74b1,14225,76.0
sg:c8cd03b5a8db4cdc95d5108c83bd0eb3,9754,38.0
sg:b9d31632a0f042389f1b86bf4a3552c6,5614,28.5
sg:b50cacbfa420437d9e3a047d9b082446,4007,13.5
sg:2f8a66d7739b41a4b939bce4110bad37,3336,13.0
sg:180546fa6c3149f794e689af51218117,12187,22.5
sg:941e7bcce0cd4622b2caa6ac0df30133,8950,13.0
sg:c7f0de5b5b1142c892837ca2421d515f,12784,11.0
sg:a0e9ac3cd34d4469b2dd969da0a73095,1408,25.0
sg:06af8f592ad946c0bf44913ab14908cf,55070,31.0
sg:f9d8df0efc4e46008027f86a14f1fa4a,5397,40.0
sg:10361bd1f71648619491fd25ea43f245,8260,13.5
sg:98fb22974f1e452dbdad432b3b950bdd,2944,111.0
sg:ec32f2aad8c845d49a9c56c5a29ce13f,2263,23.5
sg:6b385ede9abc4d409cf4ebbbfbd607ea,6378,15.5
sg:199ef67bfd0a4d9eb3ddb2722d2d1077,4640,6.0
sg:ac8db78669824d2980a9cf0e1ed9feae,17329,16.0
sg:de54e6c1f89041b3b4aab01727ac3e03,2455,26.5
sg:6c4390f5c5b54ccf9f39f6a091e8959a,20668,29.5
sg:2a22e594a076458a8d4c7ff9554aeb46,2862,21.0
sg:1a4ffd9275ff4506b206988a9bd2c654,9471,29.0
sg:ba8b5337d5eb48e0a2d1729d367f1c83,3779,15.0
sg:e4d75f3cfcfc44f98010052bdb977398,17943,43.0
sg:ed1b9c649e0447e3863b26659c288149,33269,83.0
sg:5fd24c71856f4763b098e8ba0fea356f,2021,88.5
sg:8f61fc25c70d4d508ecdc5c2756bc8b3,3409,11.5
sg:2025914edef2442c84c496a4fdaeaec2,1470,700.0
sg:fc6afae3b72640d98255f7b2e75ffb47,62169,28.0
sg:c30ba72d9bbd4fbbb8a9dd0875c600d5,10735,60.0
sg:76e47d0c9b1a4f58967ffd44b026eacc,7154,37.0
sg:0921248965be42da820440e58d8205a5,5478,32.0
sg:0fb8333fd8154efd9f7f61318ab1b38b,2948,529.5
sg:17e9745bfcc34e5991d2f82dfd77424e,10741,20.5
sg:76711c6b7fe2445085749dd5ff57a5a3,9280,22.0
sg:7455421e35794926aedcacd4c7c6902c,22869,15.0
sg:9e35da76b172413289dff2834f52619c,12123,27.0
sg:b8120e94151e4dc7a123d0a4f3e4dd9e,84195,21.0
sg:6283f92d823843be97bf264e2274c6b8,34753,40.0
sg:b66bbc64297c4929af1c3cf5d02ed967,1560,24.5
sg:9307a039c028469b9753fde673771489,10759,20.5
sg:7dc916da3eb74a9c905a6e0b24c7ac9b,67239,22.0
sg:cf50c794b8444d7ab3536d3c5667a1b4,2429,13.5
sg:99c9acc931754886bc72517770ddee18,15397,87.0
sg:748fcf55160f46feae9ffb70cd7db218,15446,9.0
sg:440ec5c3d950450c8471b35525c88c48,11830,31.0
sg:3c3bcdf9bb4b4b86b823c978aee339a5,15579,30.0
sg:84868f333cef4394a7809efeef615bdd,4116,29.0
sg:7a459f4983114b72ae3a3e6635e41fd8,3252,21.5
sg:e2f0d3e56016434d83edf01d37643689,1791,44.0
sg:d785ee1b3c7f4be1bc1779043595ffef,1557,16.5
sg:7e09dd2c7a464ccba7234149053a5eaa,18930,105.5
sg:23f2e3448d264e42920b450901cf152c,2295,147.0
sg:02b4c796b48646f0961675335875c05a,4187,33.0
sg:568445eb001c498cadaa94b550482557,4941,15.0
sg:5ff3de5cbd764e8db27606798aeabb27,6933,49.5
sg:befa8e2a9926434b96edc9ee41abb242,34451,66.0
sg:5cade8e982fe4c3a8c9065d70936967e,14519,27.0
sg:180f3a63efcd4fcb980f71baf8a9ef94,25159,142.0
sg:cbd6dc7bc46e4b9ab6bc80507938f701,7893,6.0
sg:8766d2f3775746ec9dcdccc88e6802ce,14792,31.0
sg:2d4ce771a0d1483788c2f95b953875fa,5432,10.0
sg:190623bc08d8464ea307a5ecc73141f7,2742,83.0
sg:fde2479a24b54436b2cf2d92478a1bef,1370,19.0
sg:861cc5b62c5d4e429870b83ad7fed173,2366,13.5
sg:ad4cbf27aee148d5884da588eede306a,10343,18.25
sg:7fe28972075d4f7f869f89cdad038084,5721,47.5
sg:795cc50526e04ea581d2ca57fcd2f149,4638,43.0
sg:bd52be2fbb494cec93c20bb96fce7c87,2723,12.5
sg:a37ecd9110724f5587bbd64699cdea44,1739,21.0
sg:ddd9ef212b5a4f2b9d15acb035107783,5915,63.0
sg:587bc9ab948344b0813f6ad46ab06747,3745,10.0
sg:a70d27c2ca8a48f69371de136b11a729,1275,377.0
sg:e63b8e7fb3a64212b0ed2857f371dce6,7056,184.5
sg:409fa59eec8f4513a6726d9c65cdeef2,358179,21.0
sg:dbb823ab0aa34c85adf1723df5cb6e7b,15320,19.5
sg:c87b23ff36a54c3a8e2792ce682385ba,5755,27.0
sg:2ea298dd2a254da2a3841387d3a7e821,10756,15.0
sg:0461612119c743c3a322a1fabfc5ac71,13748,21.0
sg:1eef907d84214dd6b56e18ce91ee9734,3243,20.0
sg:2ca1822d65914721b08c917dedfa9535,1006,102.0
sg:fd6d8f9a959d4f2687ef4ab7b34c8839,10724,15.0
sg:7a2d455216c94d8f8043782e90163d79,17581,146.5
sg:45208bae48074688977fcbc48bb74cbd,11846,11.0
sg:005f3aaf21304222a1f26a8d4ad614a3,6076,10.0
sg:7c51b12fc320492e836d2a4d8d3bb9cf,1315,107.5
sg:161868f5d16c4e2ea47187ee8177e880,2527,81.0
sg:f7dd6b8a5214458e941d88afe9253d95,72616,61.0
sg:73b2cc1b7e3f4feb8e8fd5d1356bf3e8,161158,22.0
sg:9da9ad34b7984988a7fc1c73fc419f20,1661,14.0
sg:957e6f3b321746fab1d8ec0da66d2e81,11646,34.0
sg:8d48faa8524045cb87c5a5e6ea1544f1,14229,10.5
sg:6ab26a7cca954b918c24560ac053895a,147124,59.0
sg:fe579cab47a84fd281d97d59a1d26e6f,5483,22.5
sg:61c0cde89ffa48ca89b2a5f4c9f35067,9007,10.0
sg:4aefbd8763564a6fb5c0664ea0d83279,2655,12.0
sg:549ba288303b4bdca720defcaa4d1a91,23513,42.0
sg:2f6b3521f3d4440190883acdbc0260e8,4013,52.5
sg:18e8ecb088754a2482f0cf7aad9429bb,15579,28.0
sg:9bd77b0696894b6190dad53d2e2f978e,26140,17.0
sg:28ba3592bbff4ec4992f8a41a63f3a02,3234,143.0
sg:1cd9df049b954644bd02384f17857815,30763,8.0
sg:aaacf379f7bc4508bf8f5c2becc4530f,2608,75.0
sg:74c9181e3d654469ab60efe85c094099,4770,11.0
sg:2282f60b485d40338856eefe27b30a5c,1608,62.0
sg:7f0bd82198a34c03b79e26f458bb85f5,3234,634.5
sg:b103b9935635480983aaca1541e0b3dc,2466,9.5
sg:9bf597adb83347d58eec23c4287a4ba9,7018,14.0
sg:b40829f30ec646999af6900c2035888c,3520,29.5
sg:b7bc4e2b8c254e78be2b4dac05e28336,18488,22.0
sg:a71397838e384b2dba71ebeb3dde11ce,1532,21.5
sg:6d9ffcc1501c46aaadfbc4e2434c7ddd,40221,22.0
sg:85b609721462425f9bd2b0abe35b9ca6,32479,75.0
sg:9ba20c8c33624418b1e4af3dcac8bc86,3582,11.0
sg:6b505b47de69429c839415c5380fc887,5320,30.0
sg:ef73b180d15a4406902170e23a6174e3,5139,18.0
sg:df314212ca64449c80886c90fbd5a0cc,7697,31.0
sg:b9f01cef52d741e09efa031415da54d1,1826,25.0
sg:a9c5a2cf87024489823138d5d5030cb4,1785,34.5
sg:7377e510f2ae4cbeac2f32efd7017f46,2588,335.75
sg:db66cd27512b49c1b4ddb82849ebe809,4178,151.5
sg:197cbe1dc3e1429bb86d21186a3a443b,106893,188.0
sg:fc893fca93864c60b6c40fd160033fab,411596,56.0
sg:af2b8f6f8c0746508626b1f798d9ceec,5303,42.0
sg:4edff6a26404443392abc279dfa486b8,2298,19.0
sg:88cbdc03f9aa414aaf46e1b40c439b8b,4017,35.0
sg:adf3acc0c6074283a9958810d8a34636,17812,42.0
sg:2816269f16ea480b8f15ad96a7c47805,17769,1017.0
sg:6e4df99f55354bbfb1293b5fee42f614,112147,78.0
sg:a3ad613775e047668b396a423ade66f8,151089,53.0
sg:b24111498253492b9062d301647a0119,12518,63.0
sg:f48d84ea429a40dc8061ff45bfb5060b,1733,477.0
sg:e09af615806f4a75b109b28e85382fd6,2269,17.5
sg:6590066622fc4b2d9d0a94861ea80f76,1310,49.0
sg:149a5e5ec75c41398570c5005eaa404a,91802,15.0
sg:0ededff7e1014269a382e6dafa86e2af,26503,68.5
sg:792e88dc3ba64ea99df4048a132abc60,311081,33.0
sg:496c352180324eb7aec5054c5e1e41b5,40706,301.0
sg:d23ceff57a0449a8830b45a14d20bd48,3301,27.0
sg:54a12e2b109c4079b835b1c6bd8b93e4,571695,71.0
sg:9aab37170af34cd3b3778057b982fb3e,40983,53.0
sg:0b3ecd15f38b4e6b8858bbebbbb8cd95,3186,368.0
sg:7720d16ba27f425b8be63f5521bc3c2d,8309,140.0
sg:83f6915b5ef0443196cb50b2ce7f045b,3156,18.0
sg:37e5d6e8869b4768a18dcc3de8e311bd,47078,126.0
sg:098b03d2243d46838c7b18eb664b7e2c,1499,69.0
sg:3a80464546114d96b224c5c352224276,5437,217.0
sg:f94f3064d7c345d796dc77bf46007f7e,1267,25.0
sg:8fe5b95ae48d43a1aef8f59f602a57f8,31573,23.5
sg:4f1e4d64c2594162a9c76ecf96c6c086,80114,123.0
sg:8a8a39de383143d089c25f4fe5686418,1519,9.0
sg:9ce10d52217b42a7ab04bf431338120e,4979,19.0
sg:bf0c2d2126fb45668a5c2c7caaeacae5,30917,55.0
sg:5fb7f3fe19424c23b26a806d92baa39c,80114,45.0
sg:2858436a743747d8944352f76cd9f1bb,112291,49.5
sg:d5e094beef8042459769f0a1a1f4113a,217414,52.0
sg:5c48488607b94e6e94ee45087808fb02,72661,24.5
sg:a6f87e4427be4ddf97acc37f594a0429,22627,59.0
sg:75d9e288b7974bf6ade5bc486996858d,1468,450.0
sg:037c741f12bf49e5a607aa6666a5d5d4,1811,33.0
sg:846ff0cdb4a740aaa4f9d711e73d0b7a,31348,18.0
sg:f7c32c849cdc44c3aa5cd826e0d0c217,39642,27.0
sg:c583266e345a43b59889b60e10f4c044,91899,25.0
sg:e597f99b275b40c08965ad21cd76f8f6,35155,19.0
sg:64484de780bd400490c3976c438839c9,108412,21.5
sg:f8c39a1ab1d646b3b42a23775174ac63,25526,19.0
sg:ab703f7505574d18936c4833b0946c34,10326,12.0
sg:11c39d402a234a74897d8aa37a89af9f,32027,12.0
sg:20124fbe4aba4991a1c3fe578d55da79,143143,21.0
sg:2481a52352624f2588327d7b659146f1,24497,20.0
sg:926b0b4aa15e4de88534f4769ca8e78f,8916,13.0
sg:f25af860d8034a87a27771289ec3ace2,39600,14.0
sg:e8e7801e45304f2e8d9120f8f076f845,139690,21.0
sg:a20161fc46dd4cb3875e996ec7c45abd,25628,20.0
sg:858dbb697aa545308fb257465dddf422,163435,21.0
sg:c37a592ca10a40a48c41247cacf99d95,52039,21.0
sg:b944867942844da2b9278ea5044d3652,88215,19.0
sg:e592514aa6cc494184c4a03a5ee434c2,142058,22.0
sg:a4f8c526877842aeb8c76818546c3625,28741,11.0
sg:bb6957f949f1410ea426e66471354f02,3155,22.0
sg:fba2fd97de1e4a9da6340aafaf3673a6,145292,21.0
sg:799f2aaa0889405c9c7bb44a3a03adbb,7223,12.5
sg:4f5fbc1e444344498cbc928d023f3a43,100760,20.0
sg:5fdfae66531449fa8e555fc025263742,9280,20.5
sg:4de01a5b6ab643ae9c09c918d37e3a12,24931,23.0
sg:f6e2ed562469417ca577757884f93c24,26515,22.5
sg:924d699388254fe59ae421c35e3566a5,30730,21.0
sg:d50b983d9914427e83421dc6a2c49f94,80909,23.0
sg:9387b8af789b4cb1b0beb18d57d33b8d,28139,20.0
sg:6ecab0612c4443a7a40e0f6aa9f6a668,29251,67.5
sg:aca31c4c0fa2427eae18ecea83131b45,28888,16.0
sg:ee8ac5c3d03d46e5afed3cb3893b1a84,250100,79.0
sg:df22425a0e09421eab6201c070192f67,314486,42.0
sg:02513443736a497faaea1888fe7ecc01,3763,15.0
sg:8184641fd5344b3988f11f64295d57e7,13042,23.0
sg:6c71c53d46c640288fbaf1e8773bd663,24795,20.0
sg:a4f59875e57b4d73bf81ab950b9c8812,22308,20.5
sg:cb9a47c37a804f329e55310b2657a83d,17528,17.0
sg:17aa8497c99c47faba7f06f5f967538d,173080,21.0
sg:37c05bd5e41c4b48b675761fb7341835,19496,18.0
sg:03725dbd1f1a469dba21460061f7d310,26558,19.5
sg:4bb05c0698e5467195a923886c3a926b,63767,17.0
sg:b0b70e7406eb43a6945d5929b8998bc2,136808,21.0
sg:76ade467bad44eecb93a0bd069fcdb24,24581,13.5
sg:8bb2d4a7e5514bab88c25bb5f919a402,29478,11.0
sg:804a14a9937543d09316a09f7701d512,148287,22.0
sg:211c2abbb52740cb96fa2bcc5e77d690,16710,87.0
sg:f03904f96dbd42aa89713e1d8cdf4cce,24251,22.0
sg:8c58d64d59c1468bb65a3bc23fc8a5be,151805,22.0
sg:19a0cfde078e4a3281fb88780cd59bd5,41667,31.0
sg:f497faf4783349b48996fefa2f7a8f5d,22427,30.0
sg:092b3cbbf7514cf5bc40fd4020db1620,49299,35.0
sg:71782f1b45cc4d32a1935b3abb3f9501,142948,21.0
sg:41b857a8fdf249bd9562b9728e626e2a,4921,49.0
sg:264508547ca242e7acbe832d3a83f15c,77007,60.0
sg:49400bb652504c04a63911de5ca13a2d,18965,82.0
sg:ee1c59f84ffd4366969fa517f7fc7cae,87833,7.5
sg:85b7ccc7dffb41e7b712a4a70917567b,51553,12.0
sg:1e6aa59db99a4401bf2f6d3891749e01,30786,19.0
sg:3171d1724e68404c9291660f5004194b,192333,13.0
sg:f406d26fc9c84198a392ad46457fb128,41035,20.0
sg:d038271912ba44e69451ff21cb0c1a8a,32581,18.5
sg:ac584673f0594d39b9e65753bda616c6,148798,21.0
sg:d859b334e5af428ebb65014adb8106af,995,27.0
sg:7d5f09f29b354f2583c97dad4b3e4e01,29417,8.0
sg:da88f2d9149647af89d9988579fe2b54,144276,21.0
sg:27046764cb2e4a0d9dc0e8d59e8d29f7,29005,10.5
sg:43a8c159994f4715978c288a60991be0,26638,30.0
sg:122f3804779e4d11a21db4fd638ece5c,7191,64.5
sg:e30961778dec484e8f2283fc013f55f7,141611,21.0
sg:204795ecc742468aa4e660d448baefa0,70522,20.0
sg:07f4180073f3450ca45cca0cb50088cc,28689,10.0
sg:6d22ed0e8dac483082670ef179143f37,22021,23.5
sg:fffd94b119544a6193a949e8a27e495f,29256,15.0
sg:611ee6fda0ed4022a7ab2f909f834296,9592,24.0
sg:057b230a25f7451fadd1fa4183188eb4,49975,20.5
sg:8dd45f5a78944c7c87649a72c77d5e84,33789,35.0
sg:b65251b4575249daa70fa5831bc93e29,103663,22.5
sg:fef733660ee345b29050b1c2a6d18a75,86780,21.0
sg:102b44048534407fbad4f66dfe5c1dd8,154075,21.0
sg:1445fd2fcf84444b9cd025532798556a,53356,17.0
sg:f7aafcdb484d47f6a91c1a14ba600150,104011,10.0
sg:3fce8126e7de4a60afa146756a6ede92,48905,12.0
sg:ed1111cb2596422cbe7ef175a2c13cbd,29993,10.0
sg:c66eecb01c6f49ad98843298e17e64db,31808,20.0
sg:a8734ee2822a4ee9936f12b4c32f0aa2,28873,20.0
sg:b3e688c7575e460da52b9e44ae974837,26667,11.0
sg:d404b006f85f41879ba019fb27fc8e97,12646,12.0
sg:e4beccc3059a4ea99c8399543490b128,19385,16.0
sg:6c39127e123545759ef5025a7de7dd34,29852,25.0
sg:f431f4369bb5461a8c8e395d608baa84,30962,15.5
sg:7a88126eee1c457e8d4537aef5b6281a,52039,22.0
sg:3929f806d3214533b703755ff589263f,172807,23.0
sg:1fef9671abff48b884223e169145e95b,29557,32.0
sg:c59acaa4d01f4fa7bf31fd51d250f532,16120,10.0
sg:9e742db343f24257b5bcf44c099d5eae,133049,22.0
sg:e70d7386bf6141e8b4029f553d247284,27044,21.0
sg:3338752618244ec182f00864216e7a80,130463,23.0
sg:4e99a173e6574d53af6fbd6898c94f4b,12600,19.5
sg:5916d6e777e04d56835aa666626092d4,23057,16.5
sg:2d7917867401414a8167086216ecfa2e,6610,87.0
sg:96c4af816c2d45218ccd8a66364310b6,1256,19.5
sg:648fa6e8bbde4ef484e4c2b4aa0b59d0,19550,20.0
sg:ba66209e6fea49078fd5eaa2fe8352fd,29996,30.0
sg:49cd00ba63c4407885455fee6e05e835,2184,60.0
sg:5350b11c3d874ed0aad587a10c462770,8180,25.0
sg:daac53f305e84dbe99b794d33537cf43,1592,17.0
sg:f549ca11b9b449e59e38b5d4ee7d836d,25145,121.0
sg:fa88662d4145422e90603072858d13b0,2336,34.5
sg:52b86efa9af94c94927e284b178020e0,6207,342.5
sg:ae5e97b6e09447539c628941d1c78b08,24068,18.0
sg:2d8e1b7a410342678e1453b85eb7c4eb,20631,17.0
sg:5479f53df17842bca9328582da998ab8,1840,47.5
sg:f69d48c1dc314ba2a2b734250e821a6b,7035,629.75
sg:0d1cf562b3de46dc926e967f55b2cc23,1498,21.0
sg:290ec072a3104975827a4d0e55850d32,1688,37.0
sg:dd3e7ed626804c0d87a786c793f06a98,3031,43.5
sg:11ceeddb14274b35bd4d2d2b45637fd9,1660,23.0
sg:a54361bc8e9e4822bb16c1bf182cebdf,24949,133.0
sg:6380b992cf46402b8ff0cacb4e957d9a,2861,14.0
sg:b425f17b6e2d43cc9e2f793f2afff996,12995,368.5
sg:529434848a3a45dfab948914036d83af,2818,862.5
sg:19d00f37127c41d1a57e8d3af5f7392b,5085,18.5
sg:9c972c167d2d481b9c89b3fce3185724,2152,56.0
sg:5214e267fcb745f5b2ac5ba558b8d7af,2383,15.5
sg:484cca01d90140298f70d11a5cb6c26e,9493,30.0
sg:26f7b073eb8c4b7992951ac53f358973,1221,51.0
sg:43341fe34bbf4240b4cf097fb3f90276,3067,55.0
sg:3848c8d0013244819e824531fa7db847,3686,55.5
sg:663e3e617a69431ab5a87c514cf3f2aa,1195,48.0
sg:0579b98bf87c421aa551013f23cb66f9,4796,77.0
sg:e2f0a073d3a246739c83b5876e855ba1,24467,11.0
sg:0e5d08e23c2f4e469276998e04f3dd58,10800,176.0
sg:67b126982e5c4cbea4c70d58f53b6815,1523,29.0
sg:d5c3c420d51940969714829283725ead,35093,27.0
sg:2f68697eecbe41d39d45fdba00469323,2693,21.5
sg:a994c25c2ddb48679fa30582aed1d83c,6029,34.0
sg:0540b55115c44618b7ff6432f471832a,1291,10.0
sg:542c91923f7d4466a476b223a1496137,5798,12.0
sg:ec4d0ca73fe948b98b42789f5ea6a301,15259,265.0
sg:78c4d73653174ae48350003719938aeb,3932,43.5
sg:c604a977ce294a9fb99cdbcac55db745,4589,20.0
sg:9fbb945619504fa9a3d42502d0f2a1d5,7497,14.0
sg:cbe2b09926694e7a951c39fada446384,2234,40.0
sg:6b1d4c3f3b164b9b8b8c2866e7e2d3c7,2444,18.0
sg:90d1de3cb29740609901eb783a660f81,2854,45.0
sg:3443c8b704f5492599e0268d78065b7b,1704,26.0
sg:00a74c92d8cb40939e2eef45bc73aba0,7904,19.0
sg:4a7dfab6b348493384ed1abba603865b,35460,32.0
sg:88f3b5e390714e39a5420f5860c0153c,1121,10.0
sg:b8e7a22d4b354db896bf0a1a4cec2d51,16055,32.5
sg:2eddafe717844dfc84eb4f7525159764,7932,21.5
sg:757992c64b274c45baf69b67d1567465,2854,16.0
sg:7d37fed782d8423f99429b0f2880871a,7519,10.0
sg:c40cee40a99349a58d01edd468ad1218,3415,69.0
sg:182ef5b571a14b9090f213b1b4b1c984,5700,11.5
sg:de725380a1a84a7e85c77525c21dc7e2,27964,121.5
sg:79f0a8660bf3487e85e77119922e9ea0,46563,28.0
sg:7710fd6b15c8499cb6168255df73a53d,12644,32.0
sg:90dab7110e724b0395949e8beb332899,7800,23.0
sg:8aa41f3eaca648139973669bb3a025dd,2093,19.0
sg:79fb850fea8f4241902ba57b7f025c81,49632,29.5
sg:f5bef65d0c644c1db0fcc9c710193195,4415,69.0
sg:02b118c04f934d429a68e484c5fb4329,17749,24.5
sg:a1ac62c1d2844907967bbdf53cfb4560,5663,30.0
sg:3a717cdd0ae04e4aa7ba21e0863df4c2,2358,26.0
sg:3caf33ec51cd4258bad365a9127a935c,4668,8.5
sg:29596185615f4484bbeb72b4e46f81ea,3285,11.0
sg:52bd6252e77f474385154ddbcc4f8163,8167,15.5
sg:9c19123f6712464d81bb90d172a1605a,1367,10.0
sg:4efd11a9389b48faacd94f4f1a95b292,2059,12.0
sg:133032ef1f584e09ae8ce4b3d4422512,304,62.0
sg:63d93c3e3b014f1283cf231e9cd96fb2,19694,660.0
sg:d01d8d4b1ae84e7b802dd86367da3d6d,3901,421.0
sg:b34d3eb5d21949d49d12f3ff116f5032,7205,86.0
sg:404848f42478446d8f2b41576c183f26,105963,53.0
sg:a6ee3b48b0a34467bcd670f24a0cceff,884,15.0
sg:6c5bbcce556846c4a895a924151b4e40,7865,10.0
sg:708713b141b04e88bbfd418996d75baf,2917,29.0
sg:44e41c1cfe944a9d87aac4240c355bdb,538,24.0
sg:8a7faa0038154d38a8c6e1469ac411cd,1157,60.5
sg:8ac93a9ec48a4c9a9f061de6d2b926aa,7775,102.0
sg:28bb83c1bd1145a5b9e940efee6d132a,17060,444.0
sg:8d23d07fbc4647db92e1372740aa2dc7,1780,17.0
sg:524b62fe78e24ed0a26e17fd175d1cfd,3880,28.0
sg:97251d2adb69404c94586a809acecbaa,26240,8.0
sg:040a35eb3a1b4fd6928727d603e651e0,4511,10.0
sg:03e83d4e4f12463f8bfbfa01af3f7b06,6478,65.0
sg:d3f68bf3855e4bdabc8f5b12fb413d41,416,14.0
sg:6f8b91a590b74fefbd7ce3caf897de30,4072,70.5
sg:55aaedb224d04a1689ec11540a95462a,3586,564.0
sg:05e0eb36156f4684876c5c93ad6fc5d8,3443,22.0
sg:a7808013c57b489e900f447c07bc691e,29726,80.0
sg:5d424eb7a0ea458e91c2e9b7e0449857,939,25.0
sg:d6af1f36c829408090d625c9a28d57d6,1360,11.0
sg:2455c40b34e84382b0b058d4c830c8fc,6573,175.0
sg:dbeca69eee15461787539ebbdf0f6c02,1545,31.0
sg:ecce225129c6463f9a24b1d9ba2f0b29,3287,68.5
sg:f06e10dde1e644798e686c088d845df9,1235,27.5
sg:443bb0aefdb04952886acf22d6814a78,2611,37.0
sg:ceeae2e306ac425ebc03b8ce375e7904,2516,120.5
sg:ceec8efa77924363a509bcfc7b10fcf6,3802,38.0
sg:404fa7822dc448649dfc7e71dd7787e5,3158,39.5
sg:b35852b3ba874dd88d537b02b8d6f72b,1461,290.0
sg:25b1aa67e3e3491f9740115a82a3b7dc,1808,453.0
sg:936cdcd0305342a5b9b8637104e33983,5937,80.0
sg:1d43d0c007534863bf79cf213fcede74,2401,79.5
sg:fcce7a4a07f0479eb6d1247567e913ad,2073,23.0
sg:ed94943b3ce9469fbef828e53902cfc0,1534,50.0
sg:a63c93dbd7bf4d0bba524a7d6fa1e175,2219,11.0
sg:cbe531babf164964a10c4d4b7faf6eee,5635,37.0
sg:67cab2eb9623448da5eb6d7a75cccfd9,2037,32.0
