id,feet,median
sg:0d6da6d2f08c498b98e6105f92e2b7b9,20607,35.0
sg:6c4f2b3d7f124ae58924c32ac45f712c,3075,56.5
sg:b42cfb6562c3466584f323c341b81572,38609,22.0
sg:90d6457260c64bbea066860e88f5521c,8539,116.0
sg:82e90d9a3bf9443299dd84ce346f5ee7,14511,143.0
sg:8385f3d9d5c94564b29777d99f9bc1cb,111870,48.5
sg:7a45678ff63347999112f78c7217aa78,2635,21.0
sg:a6519b0d6a2f4d78b985d98c399feda6,4692,40.5
sg:f62dbd29b08c444fb5130d0363efe693,3068,28.0
sg:e620e00a944841e6bf6fd2f8336c3825,116768,47.5
sg:63749593f7c144898d5a894c1690cf51,12221,229.0
sg:03ebc1b2c72a4a589daebba20e6d8bc4,38973,77.0
sg:06005d32f6ac4b628de2cbe641be9a3d,13228,140.0
sg:da9bbc4a4ea8409a940b677d173cc238,72754,67.5
sg:f79dc6df5aab4ef7a673ec0de3cdf1bc,216888,43.0
sg:f9773d1634244050883a47f0181431d4,10353,34.5
sg:056949aaa79b4c22ac899977dc0be47c,13734,21.0
sg:2d98d7f466c04c54bc69ffc98753aeb0,36489,25.5
sg:9eed89f2c9df41a4bf53a22ae6d73107,11832,18.5
sg:ffba0bc24b2141b8b0bc6561c567567e,55824,44.0
sg:823995c24e00431088f73c54d6f1dc67,6039,48.0
sg:fd08049132db465cb548e6f5c8d194e7,4701,39.0
sg:03effdc34e7745e6b7aac38f28d2a22a,63312,39.0
sg:4d8ab72d8e974b0e9b8758c2e5afedd2,38315,22.5
sg:172422fa33544bf6aa12e336bba991b8,5419,74.0
sg:4fc4f4ae288a4cc9b3cf1f019867e8a5,1910,22.5
sg:162dacd36fb44c458a14c42b617edaf3,11295,28.5
sg:076ea13d9fc545eaab057762650087b8,47637,21.0
sg:08b7e52f494b4fe3afefe4403d12fd11,4794,33.5
sg:de114c882a5d4b318c200ec38aaed33a,2450,60.0
sg:3e0404cb62d94d4295efcdb9d37618aa,20327,48.5
sg:92a1fde7fbad4ad99f8369e54a63b91d,2618,37.5
sg:bd80ef3de0844c42910d9144a109dd2e,3080,16.5
sg:7e035422d5d04c69bca54ebe5fbf8de0,3560,62.0
sg:b5d286fb2bfd447e86a9edf9f56fa2f3,31774,38.0
sg:2cf441527d2041c292aa4155f3afa925,6811,55.0
sg:769e875b8c874d2f9b7ad10c9f97cc0c,799,58.0
sg:2faeb97a02e64f4599499a28496fb807,30880,43.0
sg:944c7ebf29db4c0095a96db7cc2d9354,18815,40.0
sg:68d4df3d9680432cbbf2b2e3fc0c1254,18207,85.5
sg:d292fa3bc5a34340b5735ebb3dac1079,5037,36.0
sg:6177f888ed7b478cb2358b57f4b98123,19668,60.0
sg:f449492e80cf4ae38611ca05d5e44a69,40390,59.0
sg:2282518752fd47cc95832ab0c0bf9921,47784,21.0
sg:a8faa43059874ea8ad6bd27eba566d85,4864,58.0
sg:eb03adf44cba49a2945154f494815bb4,15880,65.5
sg:e6db2cbd82bf40188778764a007c2d0f,46370,72.0
sg:81948e396a75442993ebddb106a27298,7957,25.0
sg:889838939e974241926da778b79dadf4,2932,15.0
sg:80ade4c44d6b4a1c943446ccd57daf45,8686,17.0
sg:e7e102f6de57477fa5d0610175166dcd,67465,53.0
sg:c29d4fb04f95400cbae758f331f71880,2707,27.0
sg:52ae4460454f4045ae1906154afacf32,3653,86.5
sg:38f9d9e63eaa43b5ae8b961f1a07d279,204142,80.0
sg:4f9f4ee4c3f84669944f66964723e3a6,10709,46.5
sg:4efc9aa37b214934a754a608217c3017,6040,29.0
sg:492e19201c2c41babe24eb6d3f63bf63,173023,35.0
sg:4f668bcab09644078d68ad05fbb246a9,29295,31.0
sg:36b1d509cbd24b40a19beb0a461c5fb0,43777,15.0
sg:f0d67f258b364b06882930a25d76b340,9617,51.0
sg:7101090bc9f347a19f8fe297f67874c4,5178,61.0
sg:097ce1ff38f94871ba6205fe426f6c9d,25919,21.5
sg:acf59a8d662e45ba978053705c6aa652,5215,21.0
sg:564eb637548546cca818ceeebd4a4ebf,50615,15.0
sg:50c35046b4cf482fa1052ca118f90470,1528,40.0
sg:eb47708964c64da9b763f9ff2d4b95ca,11047,74.0
sg:a5c63feab67e4560bb1df9d9cf0c2c11,27182,45.5
sg:5b9a059cf44a48c58843513c2fb1e705,34757,27.0
sg:b9c7970a65314a24b06020a96358b14c,24623,120.0
sg:9ad979a522d4454ca957bd4768947acd,59848,70.0
sg:412294d6a0c44574a93dfc1a4406e54e,8953,19.5
sg:7ce8f820ee39476ebaaebc9b3cb9e226,3987,45.0
sg:99f48df71d774c51a0c98bcdff3f2ac5,3543,49.5
sg:64d48ba7cdc64f65970b20d8dce5ccc9,2149,13.0
sg:47c7bc4c80e24d4da20127074e0d67f8,25766,52.0
sg:0d76ea8b03554c56bbffb78b004e7fed,59612,66.5
sg:b9d49f639a6b4eb3abe7751f506f5e7a,13305,10.0
sg:1151611051704218bf3cbcfcbf7304e3,61442,194.0
sg:c94146c1f6324daf9d0f2d3b94c9c9a1,3393,23.5
sg:870f8970fb47494b9773350e62671fd5,327932,69.0
sg:e3e995eabfd449e08f5f860ec577d257,19428,21.0
sg:1873473b097148f3975c43a37435a390,91403,23.0
sg:bdf47758aa614c3b8841174846e15d9b,6666,43.0
sg:149ce575e7744728840f0298fa304c86,34933,34.5
sg:35833bc647ed402f99accfbf2b841fa8,3279,19.0
sg:9cff75914f154dcb8537980ea46fa05e,3138,52.0
sg:8cd55ef32d5c453b9b5333d98660b973,30966,83.0
sg:a70272c3685641cca2c6df15db6441b1,7049,42.0
sg:d4d5abb44eff4cfeb9873248730c64ae,5348,116.0
sg:b4ee0cb7067a4d73911f5f237759cde6,62844,100.0
sg:3a9ed58f938647ac92e07a29fdf72162,39808,30.0
sg:795de5b529f44ffa8c748048f96189c4,90628,38.0
sg:1811b6f83e8944c5af8450eee077572d,18120,52.0
sg:0d6f2a34a0104bd798dc533fef98cf65,1652,43.0
sg:09dd70c0b6bd470aa7b87d48538b09fe,15828,27.0
sg:5f44a2c3eb9f431eb3edd01c1cf8138c,10329,44.0
sg:d57c05b90cf246509e38bf56f862f8e1,113542,42.0
sg:e9e7661d1a5d4a648bbf614aa278676d,44218,10.0
sg:4b1a1f0e399746e797bddd833716acc3,10571,64.0
sg:535c689ad2844ca483967fe1230b13d5,1361,22.0
sg:74c6720d7aa6443d8f7fb55574147580,14889,45.0
sg:cd141df9440f404f8c2d70d35b9ae7f7,34629,60.0
sg:944aed7234ae43b3b1f518e8911cf2b0,5559,62.0
sg:00310b3339e24de595fe842cad53b2af,7553,22.0
sg:8eb0fe6aabd342f49ef8e6131da25efc,3603,39.5
sg:379097af0ef64e36be14ffbec9254e8a,3576,40.0
sg:71ea6562651e48a1851add5e8b70b032,18287,21.0
sg:c58c9c767d7641efae6190ebb90858e7,2784,28.5
sg:36298326296042fd9e1e3f8fe8bc504a,44100,61.0
sg:5543480ec7054cf5afcba04b23f8b597,7657,142.0
sg:5b55c29e1ccb4d2e869b66693b054667,32040,42.0
sg:8577ac741d7c4565b60408357f06df36,2406,31.75
sg:377393f8a64b4387aba90b9adab27494,63284,19.0
sg:6083a25a3c7b499a87ae69546bfbcdf8,13305,22.0
sg:8c17c00d563d49bfbdb0e3dba06e1b8b,8556,22.0
sg:11c22d6f1ee84ddf877ca1211c5abd13,12578,24.0
sg:2c7cbcfe9b734775978ef130239739bf,55357,54.0
sg:1cf5ca3f05674e21aa710e2af4b7db69,24760,18.0
sg:870b7661b10b4800945673ed72e01f7e,325373,36.5
sg:aafea8e7b7e44cb9813e0f5520b7f497,3480,44.0
sg:656e5de4a7b04c459032495dcbb5677e,1661,29.5
sg:985dcd27e4fc404fa590bd53c5fcc6dc,1666,78.0
sg:0a1255dd507444a99d45608b58e699a6,3485,40.5
sg:65703ed3b875423d87aed95bbb016f16,2766,44.5
sg:736178f4b5fb48569b29173a970a7c4f,79017,23.0
sg:0208f5e123254ad6b59adef787ae19d6,13305,61.0
sg:925aca3acde64189afd0f4281f466266,8414,24.0
sg:e30be1c48a3d4987844cfbcebcfcb6f6,17835,152.5
sg:d9af29f66c7041fab30b495cb3e8bfd8,11305,107.0
sg:6d3a231deb2945ffa4e7032def772172,29487,23.0
sg:0486f84df30849eaa02fb2f038204b4a,3351,20.0
sg:80763621fdce40cd903c5785f48004dc,3387,45.0
sg:77159fc37f3a489b849bce93eba451ce,7949,52.5
sg:147a4d0c139f4c948a17796ec4e5fd3f,16427,162.0
sg:4c7cfb28453e49e182ff74278bc3cebd,1068,158.0
sg:bef79509cc4f401e89edec99879d336b,28406,20.0
sg:2d516f78562e4eef9e878f0b1323578a,5759,58.5
sg:b434b27e7f8040138cbde36528e65cdf,4882,45.0
sg:c10283b49a484be8a1583e1bf4d0b400,2094,36.0
sg:3e95919ea0a94439a709047ba5c6300d,22748,10.0
sg:734f1d2bc0594f7f9d60558be9101287,29529,41.0
sg:c6e732c7a9434eab88024c9873938430,984,50.0
sg:1e98ff1ac219437ea2d90eb21d973e08,3456,31.0
sg:bf28b749fdb040e5a266ca78528067c4,12955,50.5
sg:9cbafcffd2364929bc7ca126b9cd92ea,1620,35.0
sg:5b09a94bc4884903bd8e86a70ec52c89,4989,139.5
sg:1fc52982ee7144c4b7189123c4cf3f94,20991,54.0
sg:907c7be3774f43b892e9d1cd3bf4dcd8,13305,30.0
sg:32e8d5c4f76c40ab9f1b0bc64d684a65,22104,48.0
sg:d080f2f98c9b4de89aebbdba2c3d5277,31385,23.0
sg:36840946861b4937b35aeaf25769c6e7,49630,32.0
sg:42fbb4e3fdc54e07a2ed8ec2884dd21d,43153,41.0
sg:3fb6bade253b414c80b5d333db27acb8,21025,41.0
sg:c9891ea09ee841bb95e610bdf92d47ea,32451,53.0
sg:a5a68e9ac18a4325b3fd0e016684dd10,5066,8.5
sg:8ba6ebac1dc146fabf735965fc3c0df3,23127,59.0
sg:45213599cfd14c90b39f0ad8d89867c0,12311,26.5
sg:2dd172dfdd824e898f7fc2841fb4c2eb,6156,79.0
sg:41d28d6feb824d7dab19b2714cca432e,43486,17.0
sg:cb4365dc7d9a41a881d4f91eb5a6898f,3290,20.0
sg:b1eb12df9f414ab0bf9e25c53e5e18c9,51254,60.0
sg:5c807677174e44f0946184b08420b03c,1866,54.0
sg:2a2d2c54568f497fb918af4c98dde742,168215,105.0
sg:9fce58139ac4486eae250704789d4d9a,6131,16.0
sg:98b2c6a2fc674b1ca351ea6c21240e43,12841,54.0
sg:af9a802e697c480f8db2896d60ea084b,24872,14.5
sg:ba6aa6c92718454cae3776f71a6d050b,39944,74.5
sg:7d0bbb606c9e42eca406f6fa36bc9b47,959,28.0
sg:d28c09a1164d49e5ae13a8d6b7052f7c,26936,31.0
sg:6c8e50b17803463bb3f30af2eb4f0cbe,13870,16.0
sg:61743efeb33e4f6fbf89ee51187eaeb2,15597,28.0
sg:9074fd025c134a049c6d7199e5e527f7,28639,21.0
sg:2f1bb4eea29c4069883d1f4b6a18f533,2333,47.0
sg:79747f87e5fa4ac49a315b0c7bee81ae,32041,64.0
sg:dc0639893ea3442a9e5917d4e1fb0df9,18625,117.0
sg:0b411380eb6640458c48f564b63832de,2783,21.0
sg:b782beb236114d798e14b832de874d5b,21604,30.0
sg:f9815d4257d94db2b3111195791cbb4a,30302,30.5
sg:e626f1cadd0248b898a9f07b454d21fc,15465,30.5
sg:f9c9ee7a3b3845309058b55ef016b15f,24070,40.0
sg:b366584d72c54abc8c92359c606f2362,9984,40.0
sg:8f199c536f85434cb386631797fc5057,134164,19.0
sg:d9d9336b0c144662b03b2e00a10d417e,3663,40.0
sg:d2f87176ac1248f09ed63b4abdce3750,49390,35.0
sg:ba6c15d385db4fbea23919d48d131ea7,14210,48.0
sg:5e36b203da044d05bafd0b3cbfa74113,13305,18.0
sg:861ee48db3524f19815aff630db8d20c,2149,76.5
sg:4fbf40221cfa4609a40ca5bd17c3476f,10825,40.0
sg:d3d61ec775d44b538065206105a9431e,4135,80.0
sg:7e79c161daba413eb2795f0e069cb5f5,27397,66.0
sg:8ab032b32702434a919b45fab931dabd,31640,63.0
sg:e8599a7ce560405ab62918a77d41e019,8326,42.0
sg:f8aa4470161c4499b967a8a7abf71192,92252,48.0
sg:f02c508fa0784482a80608bbf4290c43,7980,22.0
sg:b51faaeb49064fbd8356657188d6ae44,9090,21.0
sg:b79623ec1524450daacdd87dbae5a817,65461,45.5
sg:9d499e7f3c944c038e3f68ac4e50389c,16203,42.0
sg:375fd39c9da041f2b5307c6c112274f2,3077354,48.0
sg:f2245b0850b440ceaf999ceb6490caf5,4393,43.0
sg:17a631b0e88d4e9e8aa582f82cbbb109,5492,35.0
sg:3d12e01a35ca42fbb60be435d92c6cdb,5105,34.5
sg:1a6e5bd17158469bb0d92facb76f8a1d,73956,148.0
sg:52654d33ac424fcb9117aad1f85d96b9,11011,17.5
sg:7b6ccca377d040eebcc97a0d245dc64b,77796,49.0
sg:04e6746afd88431eaab9961e7503c9fe,77429,13.5
sg:e486cd3e7a47442eab520986f8606223,62325,162.0
sg:89faf1ab56cb467a9d69e0c5d92be66d,63384,24.0
sg:ea49a67edbe0438f8c20283c2093c0ee,56039,80.5
sg:9dc6242dfbbe41cb87e3a8d1a2137f38,2345,38.0
sg:c8695e62f4cf41f08b94e593c7f9a945,1499,8.0
sg:4dac29b5724a4fbfade04f003a070b93,8506,49.0
sg:7444b86823034115992576ecf60efaea,81616,63.0
sg:6f1ec5e2ca094c55bfcb7aa072f01129,5963,41.0
sg:19411438c1ad4e68b0b957805512df5b,5963,30.5
sg:30736aa73fb64a7bbb59a9f6984d853f,5854,21.5
sg:d06e5b5595994e76a710937af6ae991e,2879,113.0
sg:8acf63825e2941e2a1de5202a5ce86a8,2846305,59.0
sg:0a7e16afdfd64646a237843f7c2cdf91,50472,74.0
sg:a1565e28beb544f595712c5480f1ecdc,17889,39.5
sg:89a806f5db7643e6bcc9f1378ddb54da,13296,134.0
sg:9682041533bd42769a617ba4c5f70614,109323,56.0
sg:e8585fe4785849d2bc773d04b654bac1,9165,13.0
sg:3b70cf0ce3e042ff817e50f82f20284f,77687,37.0
sg:fb023df4e7d346f8b00e6e69b96ea3d3,15557,64.5
sg:a8a6df23bb894691823ee964097bbfae,1354766,64.5
sg:2ca397503ff4424e87ab01346a194974,9500,82.0
sg:060f9fcbb4df4c8c99eb48a93dc7c335,60848,24.0
sg:f1de526764534183805709c7befb9698,2643,22.5
sg:b0219c44c2e24d979e73441fba6a4f26,72130,22.0
sg:b7539fd3f0974bd6b96e1f8acb28fbbe,5461,107.0
sg:6c7d5c47801b40a7bb618fdfccbc7766,12490,67.5
sg:0b4e0c74dc0949b093e90a15655e3611,4692,42.0
sg:7358c79beb27409c986d274f4e2004fa,6228,43.5
sg:ced4d42c4c7b44ce9399948d33eecfc8,15437,61.0
sg:5e36444478934d1ca2e2eba5e86452b6,36187,43.0
sg:e12a27cc4f274daead27cdd33f837cf1,88318,45.0
sg:c8d4f2593d464b7583174fe337d03eba,52213,64.0
sg:23ea89a1cc4648af91779d9ba2f719b1,4500,48.5
sg:96e162db406f448b9a65e3c3911f930e,11485,36.0
sg:45720a6dfbf44b09ba5ff9f151478ff3,10891,16.0
sg:af2290b2c3d74bc19233b4dd643c1a02,198943,32.5
sg:7a1b3260e5974fe383dc1fb23700c1f0,13072,23.0
sg:6c7c19b1bbab4d30bb9857a338d2c1a2,1507,45.0
sg:ed63f912d97243fa964e3e6db6494896,21805,49.0
sg:0d93dfab86c140c0b4cf00fd3e5ae490,6224,63.0
sg:ce93dfaef3444f439d954604e2658a66,9672,30.0
sg:6d23dcfc750b452b9b76f40b9ca99005,13305,21.0
sg:7f4806acdf5742e89138963c288e9d6a,4631,24.0
sg:b4289de5b3f94ef3824d1929e3f64c5b,28638,54.0
sg:3238fdacc0ec4a338fbc0918f2a98b6b,4806,39.0
sg:892bac525e404d39b54836d8cacc84bb,6534,40.0
sg:e1981917437749e9b0588a259c4ef961,1552,40.0
sg:b45c68b7010c4d88a2f0adb6dbf4f906,3448,23.5
sg:2701688220e24844bd3fc04e02f07485,3119,17.0
sg:85494f9ee9ee49c59bd3c73aff1ebf20,1364,31.0
sg:7294b6134de74bf7992f1c03fd35693d,2734,55.0
sg:dad5a41bbe714ac6a5b81d0b5a702824,75178,24.0
sg:acdc5f58d86d461a8ae86e2a9109d381,15797,15.0
sg:be1be6dfa0f04fcc8807da385bb0ad21,2023,43.0
sg:7860276b8d28490bbecfa16d75cd46cb,3722,11.0
sg:454e00fa493441629a83aa20cbe99b22,2530,33.0
sg:2760db5cd0844e708863c3a76aac0402,2383,81.0
sg:e9de7fc4a8024b53afb5cc2dee3aef30,2885,9.0
sg:875b790978da4f739ded5f95ac29679b,1707,176.5
sg:6397e8e5c3c2451ca07df08ae4d190a2,61236,30.0
sg:5a3d8aa66ed748bbb77057f131f2ef98,5871,21.5
sg:4b58599dc0fe4176beb8d8b3ef8978fd,2742,19.5
sg:0806bb458be2425e89c2deb450f03a78,4766,23.0
sg:cedeb7823c724b51a203164d44414b1a,5896,8.5
sg:748fc7d86b0d46fa88c7c7f3dd84aaac,1844,31.5
sg:8bd5e8533bac42d2935569cfeac4848d,10381,38.0
sg:14010fd3e38a4ad1a7f2a3febd0f01f8,1672,47.0
sg:b9d79b46ffda4192a35e5e889d5b7627,34921,22.5
sg:53c0845f35ec4011abdfe74300208430,31571,106.0
sg:412c2e5974a74e3f8ad69f5127e53d81,2833,23.0
sg:6fd98bcfeb224bd4b3e9cc5dbe364817,5288,11.0
sg:5a6c3a6f221c42939b9b6ca9de7268d7,34718,18.5
sg:315fd4477f604c7e89351875dd76690f,10570,240.0
sg:cf5b73e653444de1a1da428658d3c820,5644,21.0
sg:19a580f344274e1d8b1362c4fc0b5bf1,10857,16.0
sg:40349a776ea9495b8b417eba08bf8602,44922,62.0
sg:181e0881045248459ce7b9f2914b067d,3067,192.0
sg:42e9e16a73e7487dbcdc135af1e2dd75,12034,30.0
sg:dbce0e48a8ca4de48cdcc0b4473136fb,25787,12.5
sg:fa84b7478a434160a8f1ba2ab09e596c,7867,50.0
sg:0aa66e05167e46518719dbede30266f8,9970,57.5
sg:950a3613adeb466db2979c85c5b481ad,7648,47.5
sg:0b7e4c6900104e25b921759af48bef47,3445,132.0
sg:7b18381ffa0442c19c56ea2b92e65e09,19815,93.5
sg:5694a44ee35045729c54c72dfd247531,2227,24.0
sg:7b2dd857545c48b6a22b0bd3c7860554,65322,45.5
sg:826c58354fa444768bb5908908fc2f1e,5092,13.0
sg:6bad8a04ab1741289279c38c33fab9eb,2146,60.0
sg:3e291375b1b74d5e832752bbeb268c00,33722,60.5
sg:984d56e2367e44a6b370fd39a3c14e5f,1511,137.0
sg:24e98cd482af4e4e8a8b0fb404e985fe,1798,36.0
sg:d4edc355e6b34dbda2cc5730579fb868,36154,19.0
sg:61d9c6d725964a9cab3636f13c922f25,1508,13.0
sg:6ef689b08b2945f8b3a3c1873e63bf0c,14650,80.0
sg:20cab2f182714171a257c66ea9e78c4f,142620,222.0
sg:d390be4ed03743a59f636164ada09195,2602,10.0
sg:2fdcb94e84d9451bbf6399fc76bbed5f,25995,20.0
sg:0f23cfd828f64ffba26fb411e5c4a761,1774,56.0
sg:ed787c9cf33c49de8ce4c0156acd786e,1901,9.0
sg:e3987c388cbb409ea63686c497dfca03,2786,55.0
sg:f13be762847349c492e1bb7f2ba8d79d,2692,78.0
sg:0eb26895b5684750a0d5ae809bd0667b,53668,23.0
sg:030c82a691e44d688ca65b0bf66e23de,9225,56.0
sg:ffd19c24859c4068a8929be21fa3fd7c,2513,10.0
sg:e547a73817ae4537a86a3d44f4aacffc,1746,30.0
sg:5c4b972511c840edacec21b94e6f2dfd,2566,12.5
sg:13865825d5504b1fa9d7274908da9f3c,111870,10.0
sg:441b4e93500042d2b0e8605a81d78024,7753,56.0
sg:e6c1243175cb48fc8d397bd37415dbae,44032,74.5
sg:29dc7c84978e4dbe81224e460db900b4,2300,23.0
sg:1d12cf4fa61748de85f61a07126e4884,15205,31.5
sg:5cf388f4a0f249b4a58bbb927c311263,2132,29.0
sg:214c44a32404471e82efc4fb8cc85bb8,13305,43.0
sg:403981ed41e744269f0c3c68e049a465,7770,21.0
sg:9ef5ef7348dd4bba83ac86c3f3bd5b7d,3580,85.0
sg:7715dc23462041619cf794008230f3b8,22734,22.0
sg:c6661ed3203044ccb9ca3b80612083fd,22376,19.5
sg:c3c74f8ac70e468fa566a081b1de7107,8411,35.5
sg:cb1dc1e4066f4fb49b50440d4ba43220,17684,180.0
sg:f468ddb0167444e1b7cec1d5c372e891,2544,25.0
sg:a9b2282a702b4787af431d784dacc9a3,1489,24.5
sg:c4dd3e1c778d4e74911e4f98993da03d,2321,111.5
sg:d11001ee0cc641acb2fc1797d199be94,20947,27.0
sg:9fc9463b05a241e188f699765d71b9ea,122781,103.5
sg:aa142b0f1c5a4d709cca04349f6142bd,7026,15.5
sg:9b8112f5b91f463faaaa3a10224b49f7,9714,94.5
sg:97de40fac2d9474cb0b329647d14d8b9,4348,14.0
sg:585e49d11f274629bf65926045e33ba0,1765,16.0
sg:0cf33f7c613f42a6aa855512ee09d2b3,2265,232.0
sg:56a3b29329494b6cb1e3a8dc993841a0,2745,21.0
sg:fadf8fa082294b74b7809c991d730f87,13305,20.0
sg:a02accc6ac3b45948080ed7a32921a6b,2312,26.5
sg:f68eda1cc5af4d1e9f37af1e4ff9b072,21716,61.0
sg:fc2363d3454745be96b5f96f96f2ee2a,2425,56.0
sg:9bdd0373a5dd4de1bf12084f3157f0a2,25766,10.0
sg:86241a744d0a4fa49968cb45d92c3bd7,9508,15.5
sg:ea3a04862a7545bfb341aed29872a048,13305,41.0
sg:3c374da10e4d4c8d92086f8afdd01ba9,5822,13.0
sg:748db860acb14ee4b838e99d015196d6,3232,79.5
sg:a79da348f7444b4685236d597b35e559,2521,12.0
sg:8499085a6df1420a9e8f12fbf82085eb,5438,79.5
sg:b1ece49cdc55471e99be6373a8ac0231,1888,99.0
sg:1f35eac9a1544955a1dbf488d3ef4d37,33316,67.0
sg:2de2908c0e5e4b2ca34fa95d26fea422,14991,55.5
sg:91b8a2e50d514dada67120cb10765109,8275,12.0
sg:4814c3c54b9b4154aeef4c58b7ceab79,1504,80.0
sg:a61f976ed9c6476382e5a9d1bb1e7f2a,2468,30.0
sg:2171252b9b684e618851b996c8f6ebf8,1352,9.0
sg:6ea784f425d042d9914fc0987161bed6,17333,9.0
sg:23cfd74a697a48b0a364b88e6abbdb75,25355,66.0
sg:48cc40696ccb4a2fb19bc36269e09e99,2755,61.5
sg:9ea06e9a77d641c788630c71ea4bb97d,6160,23.0
sg:aeadf04e6f314535882a092f793cc3e8,2566,23.5
sg:cc09498af7994717b113c1c3b169e82e,1802,31.0
sg:6641d27490214b63b5064021997482a6,6091,19.0
sg:a8ea1e2d93964639a0b1842c1a2f63cf,579,21.0
sg:47ce6267a7404072ad71878bae373bcb,5169,23.0
sg:856d5c13da1b4cc39e4ff1c3c83437b8,13503,67.0
sg:2315452e433944ca92680fb3657ae529,2805,13.5
sg:6b8fd13815e74a7cbc6d1ad48cce806c,11308,21.5
sg:ae450bfadd234ad48438a3a2aaa10361,32883,91.0
sg:0312f49af0c74efca5be67b27c059966,4241,27.0
sg:4e2ce7f728d14de8919c61b56af896a9,10857,13.0
sg:993b13ad8d0744fdaf0c7ec542cc85d2,1160,21.0
sg:60bc987f82094cf3a5e0da6439172a6b,3153,31.0
sg:91a26b9ba2ee4a21bd572a70cacdb239,42154,20.0
sg:e9e22f5eadd9411680d9a36d4143bf79,16487,46.0
sg:bc2d0bc0002c4a1fa73a258ff1f291fd,23547,43.0
sg:3c90e0cebe104efeb5e475e1cf1968b9,17641,10.0
sg:b5b7bd7870f24806beffa183c66ec033,2868,20.0
sg:8cbd8e3fe89643ff936c444592b65d25,62529,9.5
sg:4b2bef6cc6d8451cb9ea9a386380c648,9080,9.5
sg:c64744ae832543a4852ec4a8d9b3b59e,5628,81.0
sg:e2c4b328e01344fb8813a0dbc0d536a8,6596,17.0
sg:4a82e5ed780046968fe99b5f4bc65c27,7134,19.0
sg:e2d370d37ec546348d3d1238ce3cd976,1865,17.5
sg:06c8acef944f44f6b85b578345ab8de7,144872,72.0
sg:4ecb4be02da149158df853fdd06e24e2,2487,103.0
sg:c4baa7ea840846b8960e9bef9226904b,13645,61.0
sg:e7afb3ce4fac443b803b9127a1972688,2497,84.0
sg:8b7d03b4be304503b24d2cafc16c4682,3085,91.0
sg:56b7a63980684b298d8d5be0c66b7e15,8104,12.5
sg:95764243cd5c4e3d8db602d916b9937b,8468,125.0
sg:7ccfd13cc7c547da9b3c2c4a0bd556ee,1509,57.0
sg:c0480a9034d64dacbcf69786badb95b6,2548,112.0
sg:028c69048ed941a896ef75ff1ccf62d1,20792,209.0
sg:99a0ec25c53a432781c84f36ad663667,1401,20.0
sg:83e70a40a2bd4c5e8bc0f777b6e6be08,2855,7.0
sg:34d6ecb33ad843bd808c5bcc3d6e095b,2322,77.5
sg:700c8d66b71a4fc5a0f1d7a28b152bb9,13686,22.0
sg:826344eee4914904b775bd43f402118b,2048,23.0
sg:b820f928b4b34492924612f21d34a4e3,11192,22.0
sg:9f82e94667934e81a846d1a242922727,3921,65.0
sg:9180b93b76fe4817b632f57e091c6540,8809,47.5
sg:abd1f447cb3f43a3ae7079dde6d59dc0,4743,24.0
sg:cb6466be65e84488ae1e0765b0ef630a,32245,78.0
sg:e957952be88342d386b5e100ab373d99,32761,30.0
sg:c3d93b6f9ec94f16ad77455c132ce9b8,12031,10.5
sg:b28fd6c9dc95455994131484abee7d27,17937,30.0
sg:4ee26c86b2eb47f1b34eafb9891761cb,13890,20.0
sg:e7fcc2af0938435ca350c3619e2b7084,1401,23.0
sg:3a845f1ca1ca41de91f51d786598d936,13305,21.0
sg:1762e4799b704d1a8a8853dd3f2b8b5f,5627,28.0
sg:52310772713149028a209158c6553b9f,41375,28.0
sg:06329777d5d14b31800d6f02b9abb471,2101,21.5
sg:8680e3bfd65b45b8ba04af8f2208381e,19815,59.0
sg:44ac94a69dda44afaf38b03b692a71c5,30325,44.0
sg:ed777aabc7004478b1fff453271104fa,2069,36.0
sg:4196851caf7b418e8973c1001e51a967,17133,68.0
sg:0eec98e372fb48c39c35a00fb53582bd,3058,9.0
sg:d72545ce9f4f4324a5bd5e983faed943,11892,12.5
sg:c4d5d1ce6d1b4150a504a0a8fae889d3,1920,203.0
sg:ac32299ed0764ea0b2d5ec5e92c517d7,43391,41.0
sg:6a0ab71abb014da2bb09c51706e46b3a,1909,205.5
sg:020f0d2f5ab54e559318c2016795c320,15520,83.0
sg:f05045b8fd674515b85bcf4a63fa4589,3273,7.5
sg:8b0c7787accc4e39a527447d08ec5576,12483,101.0
sg:1b4d9da18b7440c9a87258ee804f24d6,12445,53.0
sg:e73ceb88d1fa4d52b42e777e58c9b5c5,7589,70.0
sg:75fd08ba562840bda089965128889683,3819,14.0
sg:bd5fdb6025244fbe83a573a388de8204,8918,13.5
sg:5fd0c6d2a3634672be29d2e2c95ede13,5686,31.0
sg:f09b7b92704a4c518ae1fe37f6eb6040,7025,8.0
sg:b8ab076d4b51451b9bf802c70514a67a,2514,23.0
sg:0f2adea17e224729a6f91209f055ec77,1352,14.0
sg:ceb8e9de3d2747bc9766ac41237ca536,8936,96.5
sg:9d80a046f3354f089d5aa51ddfc8cf17,13909,21.5
sg:f8ed677cdd724042aadd7ec2cc684af8,10334,16.0
sg:57ac431cc3524d89b888a0fa92397b63,4241,28.0
sg:ee059428c3fd437a87f689f69c09e25c,3678,86.5
sg:48aa55d29c644180ab6b3d2ee3ae1727,4805,11.0
sg:196adcf8207047fea3273a3078993de9,23897,29.0
