id,feet,median
sg:e59d44e4c87b41a3810f851836fe62c6,7657,13.5
sg:82b1cc36c66a4b2aa9370335c842fcf6,4869,9.0
sg:2b32923ef6014869899b41f0ce45857d,6571,12.0
sg:d7ef29c7d0a94ce4a100c004e16bb4bb,115127,22.0
sg:ec9e2d2beb9540ba911451e8af764a51,4530,15.0
sg:4b14dbcfbed541e5801d56759c609809,90730,36.0
sg:a58335032788481086428ac5aea9b30c,3914,12.0
sg:f3750ac6f6c24565be0e6a0deffaec39,4804,33.5
sg:fe9a569f97e0440b8d8b9b8fe30bf6cf,9465,16.0
sg:8226b75815f44fc88b2b0f02683ee5a6,7310,13.0
sg:759726c88ae747d89ff5b473f3edb0b7,1676,9.0
sg:3c794a3643a14cd6839189657b8c078d,163708,26.0
sg:3e4cb214902848f5bb819d119152c05f,207943,24.0
sg:67ea2faa3bf646e39a249f90f51bcd32,13298,26.0
sg:ea7df4ae1d914e6a80ddf4010bd0dd83,26645,25.5
sg:fadfc29a97154df8a2b783d48509f55a,11452,14.5
sg:291e9630ba7844dba9020dd3448753ca,2346,102.0
sg:575f69d9311e46c1b3bb6af07efbda1d,8568,11.0
sg:9eed6c9511ef4f2686557b78777846bc,33495,11.5
sg:a6cc6201bf7b4f45a349c3e9565af3d8,7766,15.0
sg:7e0d242f812c4ece9198d61ee07dac48,14299,22.0
sg:2cc33ddca21a478b912af5ed95d30e55,103632,16.5
sg:a57aa4a6cf0144f7bab106657fa6590b,1560,11.5
sg:376a3f770b154f23a49de0ab0f75b109,346698,22.0
sg:b9c01fb705f74f31911f50258d00d845,9464,13.0
sg:616f1fb9e7044d1f9179d82ceb2b6b81,35481,21.0
sg:c7ceb8df333b4b61b705635ee09c1d4f,76534,18.0
sg:bb8debc0a8b1438793dac6d7e95baf20,1611,39.5
sg:405f48b7f3d348c0a705e1bd96d68424,1809,73.5
sg:c15d818011df40a998faa0440ed954b9,4429,19.5
sg:b26fbfb45b85440f812c429b988606e1,6606,11.0
sg:eef764e4c6ce4409a12d30c862c45071,146912,24.0
sg:05898b9e0d4a47ac9bbd019aad1131af,40994,189.0
sg:f5608f9938fc45eab42843493d0f1742,13648,20.0
sg:b7227629d4464d3997a9368c8bb479c1,131153,21.0
sg:b214348cc81241ba873607c272a1a7a5,9045,21.0
sg:1cf30af1041a440fa93a7a368f83b5cd,1620,18.0
sg:4547159fa38940d39dd3756570270ef3,7482,17.0
sg:10523a05dd794e2eb4d89f2b206e3a95,12418,19.0
sg:bd23680d702f430e96df7379930fd657,24552,21.0
sg:02a91f0eda07464eb28442cd130db425,3131,11.0
sg:88b67af4753d4be48abaca6fd8133f96,1474,167.5
sg:c59a3b659e084051b5cf12a528246221,2869,17.5
sg:b4ed22601804495db790a072fa39b488,141342,29.5
sg:5c4826e28757460186668da6c8143788,16752,11.0
sg:4bf8b67d34304bb69cac3384b7932e33,13881,19.0
sg:62efebc442e541898d35ef87d463504f,8772,13.5
sg:42da9d8585894811864929eb24268708,189279,22.0
sg:6022d7f49d4a4a0bae18c4aacaf6bd49,12748,13.0
sg:e2bf62d5de9d4deea5a5a6a6b061a0d4,9787,18.0
sg:d253ce01193442cbae9cb2f71d997010,12569,14.0
sg:1e8f60d454144806ba0e2f3238515fdb,2425,26.0
sg:20e8a2216ac1499f81fc4f558d5bad64,3977,21.0
sg:bc8ae0b5c29e41c68eeec31347eae852,13535,12.0
sg:eb7a4e5385034931961acd01b8d8a54e,15219,20.0
sg:101e189bc674483fb83142f83fad803a,27598,11.0
sg:dbe7e16884294467b7954abf68fd4192,6267,11.0
sg:610f8120ed8b4b3493ed7c8ecb7229dd,17442,14.0
sg:d7b1c3c7201b4747bd217928b1340609,6319,11.0
sg:a2e08a47f8c4454d9d48be31d1c57540,12028,14.0
sg:a88db67f0aa6414dab2627265a6d85f7,7924,17.0
sg:6ee29b3d49824fbcb4351b05c7ada268,9415,9.0
sg:04140f7cd4264c078575da3e8c160f25,13356,13.0
sg:f1f6b29cb94b419baa613cb157f09935,11548,17.0
sg:5c20fb29319c4557920f30096d8276cb,12805,10.0
sg:9767f53c919a41acb77d88e3790aa676,9069,16.0
sg:840c31024a754c74bea1432f321f8380,135512,148.0
sg:ecc374d4342944ba8395e09a7145dc0e,6806,10.0
sg:606dc47f3132407d8054103fd04073df,8693,12.0
sg:5881c180999746f38f931d317a9c06e9,7258,11.0
sg:61effa913b64486abc46486780798453,8698,10.0
sg:823179abba914f3ea2606355f382e7cb,3173,107.0
sg:74af0fa4e24746428ef84d7e838b6ded,21589,14.5
sg:5fc92cc85950400cac7bff73a3b03086,6513,13.0
sg:149bcfe238624f3c83f75de449ae8519,12526,11.0
sg:8b0fc7d19d5d4e2da81853abf95f62de,9862,23.5
sg:09712de31b72410eb5726ffdfebfa2f1,6141,20.0
sg:75556a038fd446979a7ccd07196a9ad3,9010,15.5
sg:7eee2257d787495183f34f7531136d72,84981,363.5
sg:be0b6ed064a44b2d9452b67f4bc08016,12690,11.0
sg:135d5dd0fc7c431194b2f72c5fe1436a,18189,15.0
sg:5c34d3d4666343a7b556a11686755137,14376,13.5
sg:7dd915f7d9534170bd4e162e0a183e79,7914,14.0
sg:1bb8a8eb621f499da1092263045748a7,8805,13.0
sg:a5d4b1355f6c45288b3c9f94c473e480,20162,42.0
sg:13268cba949442c4883ef04c368c4bdb,9019,17.0
sg:86db8a3178ae4b05aa7a810e3b1f19c8,1445,178.0
sg:493f85d0435040978d5471564654f22c,1069262,124.0
sg:f720e8955f2f4dbabc697e105acc2042,6668,10.0
sg:53461557c76343668de7536054688cc1,229119,19.5
sg:b0b08c3fd92f4aed884f2e56f306ae27,12067,21.0
sg:9ed632e29252459faa7189959b1d380c,8247,17.5
sg:2486086a5acf428c8380ff60f877c8bd,166119,24.0
sg:6a526ac45c7a43668cc86889eaf04f14,3655,11.0
