id,feet,median
sg:4b63cb06a4a541609bf98107bcfe2303,113876,21.0
sg:a43edaba8cd64bb59829f6d803b4f837,5632,12.5
sg:62de9bc7c4f3433690b8f4aa43e4da16,6649,13.0
sg:f8463bed3a44436c991ba1db4bf17055,3450,68.0
sg:b231bd1fbaaf43b99d0490766e2917ba,10554,20.5
sg:66930b5be0e74f99b879868ace4dde46,32898,16.0
sg:057717636cd34bd9aad9ef0c0fd65658,12881,12.0
sg:27c6b97c12fa4534969d47f396be4fd4,2808,20.0
sg:b69bcb014a2c400484e3e356a9df0eab,2705,11.5
sg:56d9bd92677c47b2ac64d53a7a449867,7173,17.0
sg:0b1e64899ceb43f895e89c485bd94985,19236,15.0
sg:b616e95149c9468ca9fe48c09f9af2fb,60713,22.0
sg:b7e590c0fe97410e9333332facac14f5,114079,22.0
sg:5e54a20c2cb3464e9a90829be25b1897,107145,13.5
sg:c4a70dc4619142999fa04c439bedf4a6,1191,10.0
sg:3540fbb040ee45779d99327efda7146d,11421,20.0
sg:85a4bcd9418b4f359efcd483887a00e9,33173,27.0
sg:2f64267444144a3ba762d070cd9eeeae,12503,11.5
sg:bbd39cdf9e8c416eb3f8ff1fcaa9214a,2022,18.0
sg:6714826e502f4cbe95d1548aff844f0d,556,14.0
sg:d7f99beca2a54d43815092a6d7599b5d,184177,23.0
sg:95b72d9b0dae4cb8b4a4f73b1616eacc,4482,6.0
sg:139601afa3ef4aa08b90f41263fa5e6f,8556,14.0
sg:55cc2079636f4aef862ed7abeb29b61f,9675,15.0
sg:4832f6e03d024a99843f36d4293769b8,18612,14.0
sg:0e3167a3465b450e8bc73a3d3d92b8f1,94565,56.0
sg:e09c5aa8f2ff40e292a99d1b30e1c48e,9213,16.0
sg:48f0926862134a018ae88942f9f2a306,12954,17.0
sg:df31838d266f4db490c9c192caeb75c4,40561,11.0
sg:39ac10808bea443eac18cd3144c7a5bf,14323,22.5
sg:94d175e713884a1ca997229e9974580a,11627,18.5
sg:7eb6203bb58149ab915f122c73ecc8a3,4642,16.0
sg:134288e0a1e5401bbc80e17bffacdf54,19601,14.0
sg:a5cd3575422b47f8b2e44ef688202048,5779,12.0
sg:c4fb7bd2f12042f8887344bd9be23829,34521,30.5
sg:78026767c3764c0c8db19122ce3cd41b,7839,20.0
sg:a9441da9be1141419dbe446320f08ac9,5840,11.0
sg:5d7c8e18578a4b0bb2da8ea942f667b3,42261,25.5
sg:f837a399b6974478877740a4e8fe811b,2496,13.5
sg:a223224883234dad9d6882923580320b,12214,14.5
